instrument,ts,bid,ask,mid
EUR_USD,1769538545.0,1.19740,1.19755,1.19747
EUR_USD,1769538550.0,1.19743,1.19760,1.19752
EUR_USD,1769538555.0,1.19743,1.19760,1.19752
EUR_USD,1769538560.0,1.19743,1.19760,1.19752
EUR_USD,1769538565.0,1.19739,1.19756,1.19747
EUR_USD,1769538570.0,1.19744,1.19759,1.19752
EUR_USD,1769538575.0,1.19744,1.19761,1.19753
EUR_USD,1769538580.0,1.19744,1.19761,1.19753
EUR_USD,1769538585.0,1.19748,1.19764,1.19756
EUR_USD,1769538590.0,1.19753,1.19769,1.19761
EUR_USD,1769538595.0,1.19750,1.19766,1.19758
EUR_USD,1769538600.0,1.19758,1.19774,1.19766
EUR_USD,1769538605.0,1.19756,1.19773,1.19765
EUR_USD,1769538610.0,1.19757,1.19773,1.19765
EUR_USD,1769538615.0,1.19755,1.19772,1.19764
EUR_USD,1769538620.0,1.19756,1.19772,1.19764
EUR_USD,1769538625.0,1.19754,1.19771,1.19762
EUR_USD,1769538630.0,1.19771,1.19789,1.19780
EUR_USD,1769538635.0,1.19770,1.19786,1.19778
EUR_USD,1769538640.0,1.19780,1.19795,1.19788
EUR_USD,1769538645.0,1.19781,1.19795,1.19788
EUR_USD,1769538650.0,1.19775,1.19791,1.19783
EUR_USD,1769538655.0,1.19774,1.19791,1.19782
EUR_USD,1769538660.0,1.19771,1.19788,1.19780
EUR_USD,1769538665.0,1.19773,1.19791,1.19782
EUR_USD,1769538670.0,1.19768,1.19784,1.19776
EUR_USD,1769538675.0,1.19767,1.19784,1.19775
EUR_USD,1769538680.0,1.19773,1.19790,1.19781
EUR_USD,1769538685.0,1.19774,1.19790,1.19782
EUR_USD,1769538690.0,1.19780,1.19795,1.19788
EUR_USD,1769538695.0,1.19775,1.19790,1.19782
EUR_USD,1769538700.0,1.19777,1.19793,1.19785
EUR_USD,1769538705.0,1.19789,1.19806,1.19798
EUR_USD,1769538710.0,1.19794,1.19811,1.19802
EUR_USD,1769538715.0,1.19796,1.19812,1.19804
EUR_USD,1769538720.0,1.19790,1.19806,1.19798
EUR_USD,1769538725.0,1.19784,1.19800,1.19792
EUR_USD,1769538730.0,1.19791,1.19807,1.19799
EUR_USD,1769538735.0,1.19793,1.19810,1.19801
EUR_USD,1769538740.0,1.19794,1.19808,1.19801
EUR_USD,1769538745.0,1.19787,1.19802,1.19795
EUR_USD,1769538750.0,1.19771,1.19786,1.19779
EUR_USD,1769538755.0,1.19773,1.19788,1.19781
EUR_USD,1769538760.0,1.19775,1.19790,1.19782
EUR_USD,1769538765.0,1.19777,1.19792,1.19785
EUR_USD,1769538770.0,1.19775,1.19792,1.19783
EUR_USD,1769538775.0,1.19775,1.19791,1.19783
EUR_USD,1769538780.0,1.19776,1.19792,1.19784
EUR_USD,1769538785.0,1.19773,1.19789,1.19781
EUR_USD,1769538790.0,1.19765,1.19781,1.19773
EUR_USD,1769538795.0,1.19760,1.19775,1.19768
EUR_USD,1769538800.0,1.19786,1.19804,1.19795
EUR_USD,1769538805.0,1.19781,1.19797,1.19789
EUR_USD,1769538810.0,1.19786,1.19803,1.19794
EUR_USD,1769538815.0,1.19793,1.19808,1.19800
EUR_USD,1769538820.0,1.19790,1.19806,1.19798
EUR_USD,1769538825.0,1.19784,1.19800,1.19792
EUR_USD,1769538830.0,1.19776,1.19793,1.19785
EUR_USD,1769538835.0,1.19776,1.19791,1.19783
EUR_USD,1769538840.0,1.19775,1.19791,1.19783
EUR_USD,1769538845.0,1.19777,1.19792,1.19785
EUR_USD,1769538850.0,1.19781,1.19797,1.19789
EUR_USD,1769538855.0,1.19778,1.19793,1.19786
EUR_USD,1769538860.0,1.19776,1.19792,1.19784
EUR_USD,1769538865.0,1.19780,1.19795,1.19788
EUR_USD,1769538870.0,1.19773,1.19788,1.19781
EUR_USD,1769538875.0,1.19771,1.19787,1.19779
EUR_USD,1769538880.0,1.19778,1.19794,1.19786
EUR_USD,1769538885.0,1.19769,1.19786,1.19778
EUR_USD,1769538890.0,1.19771,1.19788,1.19780
EUR_USD,1769538895.0,1.19777,1.19794,1.19786
EUR_USD,1769538900.0,1.19774,1.19792,1.19783
EUR_USD,1769538905.0,1.19781,1.19797,1.19789
EUR_USD,1769538910.0,1.19778,1.19795,1.19787
EUR_USD,1769538915.0,1.19778,1.19795,1.19787
EUR_USD,1769538920.0,1.19778,1.19795,1.19787
EUR_USD,1769538925.0,1.19773,1.19788,1.19781
EUR_USD,1769538930.0,1.19771,1.19787,1.19779
EUR_USD,1769538935.0,1.19758,1.19776,1.19767
EUR_USD,1769538940.0,1.19756,1.19771,1.19764
EUR_USD,1769538945.0,1.19756,1.19772,1.19764
EUR_USD,1769538950.0,1.19754,1.19771,1.19762
EUR_USD,1769538955.0,1.19759,1.19776,1.19767
EUR_USD,1769538960.0,1.19758,1.19776,1.19767
EUR_USD,1769538965.0,1.19758,1.19775,1.19767
EUR_USD,1769538970.0,1.19755,1.19772,1.19764
EUR_USD,1769538975.0,1.19755,1.19773,1.19764
EUR_USD,1769538980.0,1.19760,1.19776,1.19768
EUR_USD,1769538985.0,1.19765,1.19782,1.19774
EUR_USD,1769538990.0,1.19768,1.19785,1.19776
EUR_USD,1769538995.0,1.19761,1.19777,1.19769
EUR_USD,1769539000.0,1.19764,1.19780,1.19772
EUR_USD,1769539005.0,1.19763,1.19781,1.19772
EUR_USD,1769539010.0,1.19764,1.19780,1.19772
EUR_USD,1769539015.0,1.19767,1.19783,1.19775
EUR_USD,1769539020.0,1.19769,1.19785,1.19777
EUR_USD,1769539025.0,1.19768,1.19785,1.19776
EUR_USD,1769539030.0,1.19768,1.19786,1.19777
EUR_USD,1769539035.0,1.19769,1.19785,1.19777
EUR_USD,1769539040.0,1.19769,1.19785,1.19777
EUR_USD,1769539045.0,1.19779,1.19795,1.19787
EUR_USD,1769539050.0,1.19780,1.19796,1.19788
EUR_USD,1769539055.0,1.19779,1.19794,1.19786
EUR_USD,1769539060.0,1.19779,1.19794,1.19786
EUR_USD,1769539065.0,1.19780,1.19796,1.19788
EUR_USD,1769539070.0,1.19777,1.19794,1.19786
EUR_USD,1769539075.0,1.19790,1.19805,1.19798
EUR_USD,1769539080.0,1.19791,1.19806,1.19799
EUR_USD,1769539085.0,1.19785,1.19801,1.19793
EUR_USD,1769539090.0,1.19783,1.19800,1.19792
EUR_USD,1769539095.0,1.19784,1.19801,1.19793
EUR_USD,1769539100.0,1.19782,1.19799,1.19790
EUR_USD,1769539105.0,1.19780,1.19796,1.19788
EUR_USD,1769539110.0,1.19783,1.19799,1.19791
EUR_USD,1769539115.0,1.19780,1.19797,1.19788
EUR_USD,1769539120.0,1.19782,1.19798,1.19790
EUR_USD,1769539125.0,1.19780,1.19796,1.19788
EUR_USD,1769539130.0,1.19780,1.19796,1.19788
EUR_USD,1769539135.0,1.19780,1.19797,1.19788
EUR_USD,1769539140.0,1.19779,1.19796,1.19787
EUR_USD,1769539145.0,1.19783,1.19799,1.19791
EUR_USD,1769539150.0,1.19784,1.19801,1.19793
EUR_USD,1769539155.0,1.19782,1.19799,1.19790
EUR_USD,1769539160.0,1.19782,1.19798,1.19790
EUR_USD,1769539165.0,1.19781,1.19798,1.19789
EUR_USD,1769539170.0,1.19783,1.19801,1.19792
EUR_USD,1769539175.0,1.19783,1.19801,1.19792
EUR_USD,1769539180.0,1.19784,1.19801,1.19793
EUR_USD,1769539185.0,1.19781,1.19797,1.19789
EUR_USD,1769539190.0,1.19784,1.19802,1.19793
EUR_USD,1769539195.0,1.19781,1.19798,1.19789
EUR_USD,1769539200.0,1.19778,1.19796,1.19787
EUR_USD,1769539205.0,1.19778,1.19797,1.19788
EUR_USD,1769539210.0,1.19780,1.19797,1.19788
EUR_USD,1769539215.0,1.19781,1.19798,1.19789
EUR_USD,1769539220.0,1.19773,1.19791,1.19782
EUR_USD,1769539225.0,1.19775,1.19792,1.19783
EUR_USD,1769539230.0,1.19779,1.19796,1.19787
EUR_USD,1769539235.0,1.19780,1.19796,1.19788
EUR_USD,1769539240.0,1.19784,1.19800,1.19792
EUR_USD,1769539245.0,1.19783,1.19801,1.19792
EUR_USD,1769539250.0,1.19785,1.19801,1.19793
EUR_USD,1769539255.0,1.19785,1.19801,1.19793
EUR_USD,1769539260.0,1.19787,1.19803,1.19795
EUR_USD,1769539265.0,1.19786,1.19803,1.19794
EUR_USD,1769539270.0,1.19793,1.19811,1.19802
EUR_USD,1769539275.0,1.19794,1.19810,1.19802
EUR_USD,1769539280.0,1.19784,1.19800,1.19792
EUR_USD,1769539285.0,1.19784,1.19800,1.19792
EUR_USD,1769539290.0,1.19785,1.19801,1.19793
EUR_USD,1769539295.0,1.19785,1.19801,1.19793
EUR_USD,1769539300.0,1.19789,1.19806,1.19798
EUR_USD,1769539305.0,1.19786,1.19802,1.19794
EUR_USD,1769539310.0,1.19783,1.19800,1.19792
EUR_USD,1769539315.0,1.19784,1.19800,1.19792
EUR_USD,1769539320.0,1.19786,1.19802,1.19794
EUR_USD,1769539325.0,1.19784,1.19800,1.19792
EUR_USD,1769539330.0,1.19785,1.19801,1.19793
EUR_USD,1769539335.0,1.19784,1.19800,1.19792
EUR_USD,1769539340.0,1.19779,1.19796,1.19787
EUR_USD,1769539345.0,1.19783,1.19799,1.19791
EUR_USD,1769539350.0,1.19775,1.19793,1.19784
EUR_USD,1769539355.0,1.19778,1.19795,1.19787
EUR_USD,1769539360.0,1.19778,1.19795,1.19787
EUR_USD,1769539365.0,1.19778,1.19795,1.19787
EUR_USD,1769539370.0,1.19778,1.19795,1.19787
EUR_USD,1769539375.0,1.19777,1.19792,1.19785
EUR_USD,1769539380.0,1.19781,1.19797,1.19789
EUR_USD,1769539385.0,1.19790,1.19808,1.19799
EUR_USD,1769539390.0,1.19786,1.19803,1.19794
EUR_USD,1769539395.0,1.19788,1.19805,1.19796
EUR_USD,1769539400.0,1.19788,1.19805,1.19796
EUR_USD,1769539405.0,1.19786,1.19803,1.19794
EUR_USD,1769539410.0,1.19783,1.19801,1.19792
EUR_USD,1769539415.0,1.19786,1.19802,1.19794
EUR_USD,1769539420.0,1.19784,1.19801,1.19793
EUR_USD,1769539425.0,1.19783,1.19801,1.19792
EUR_USD,1769539430.0,1.19781,1.19797,1.19789
EUR_USD,1769539435.0,1.19784,1.19802,1.19793
EUR_USD,1769539440.0,1.19780,1.19797,1.19788
EUR_USD,1769539445.0,1.19773,1.19790,1.19781
EUR_USD,1769539450.0,1.19768,1.19786,1.19777
EUR_USD,1769539455.0,1.19761,1.19779,1.19770
EUR_USD,1769539460.0,1.19760,1.19777,1.19768
EUR_USD,1769539465.0,1.19763,1.19779,1.19771
EUR_USD,1769539470.0,1.19755,1.19770,1.19762
EUR_USD,1769539475.0,1.19756,1.19771,1.19764
EUR_USD,1769539480.0,1.19758,1.19773,1.19766
EUR_USD,1769539485.0,1.19759,1.19775,1.19767
EUR_USD,1769539490.0,1.19761,1.19778,1.19769
EUR_USD,1769539495.0,1.19759,1.19774,1.19766
EUR_USD,1769539500.0,1.19760,1.19775,1.19768
EUR_USD,1769539505.0,1.19762,1.19778,1.19770
EUR_USD,1769539510.0,1.19760,1.19776,1.19768
EUR_USD,1769539515.0,1.19762,1.19778,1.19770
EUR_USD,1769539520.0,1.19761,1.19777,1.19769
EUR_USD,1769539525.0,1.19758,1.19776,1.19767
EUR_USD,1769539530.0,1.19759,1.19775,1.19767
EUR_USD,1769539535.0,1.19760,1.19775,1.19768
EUR_USD,1769539540.0,1.19759,1.19775,1.19767
EUR_USD,1769539545.0,1.19762,1.19779,1.19771
EUR_USD,1769539550.0,1.19763,1.19779,1.19771
EUR_USD,1769539555.0,1.19759,1.19776,1.19767
EUR_USD,1769539560.0,1.19758,1.19774,1.19766
EUR_USD,1769539565.0,1.19759,1.19776,1.19767
EUR_USD,1769539570.0,1.19766,1.19783,1.19774
EUR_USD,1769539575.0,1.19767,1.19783,1.19775
EUR_USD,1769539580.0,1.19768,1.19785,1.19776
EUR_USD,1769539585.0,1.19768,1.19785,1.19776
EUR_USD,1769539590.0,1.19761,1.19777,1.19769
EUR_USD,1769539595.0,1.19763,1.19779,1.19771
EUR_USD,1769539600.0,1.19763,1.19780,1.19772
EUR_USD,1769539605.0,1.19768,1.19786,1.19777
EUR_USD,1769539610.0,1.19768,1.19786,1.19777
EUR_USD,1769539615.0,1.19768,1.19786,1.19777
EUR_USD,1769539620.0,1.19755,1.19771,1.19763
EUR_USD,1769539625.0,1.19754,1.19772,1.19763
EUR_USD,1769539630.0,1.19758,1.19774,1.19766
EUR_USD,1769539635.0,1.19762,1.19780,1.19771
EUR_USD,1769539640.0,1.19762,1.19779,1.19771
EUR_USD,1769539645.0,1.19758,1.19776,1.19767
EUR_USD,1769539650.0,1.19743,1.19762,1.19752
EUR_USD,1769539655.0,1.19749,1.19767,1.19758
EUR_USD,1769539660.0,1.19749,1.19766,1.19758
EUR_USD,1769539665.0,1.19750,1.19767,1.19759
EUR_USD,1769539670.0,1.19754,1.19770,1.19762
EUR_USD,1769539675.0,1.19751,1.19768,1.19760
EUR_USD,1769539680.0,1.19749,1.19765,1.19757
EUR_USD,1769539685.0,1.19747,1.19763,1.19755
EUR_USD,1769539690.0,1.19749,1.19766,1.19758
EUR_USD,1769539695.0,1.19754,1.19771,1.19762
EUR_USD,1769539700.0,1.19764,1.19780,1.19772
EUR_USD,1769539705.0,1.19765,1.19782,1.19774
EUR_USD,1769539710.0,1.19764,1.19781,1.19773
EUR_USD,1769539715.0,1.19765,1.19782,1.19774
EUR_USD,1769539720.0,1.19764,1.19780,1.19772
EUR_USD,1769539725.0,1.19764,1.19779,1.19772
EUR_USD,1769539730.0,1.19761,1.19777,1.19769
EUR_USD,1769539735.0,1.19760,1.19775,1.19768
EUR_USD,1769539740.0,1.19759,1.19775,1.19767
EUR_USD,1769539745.0,1.19768,1.19785,1.19776
EUR_USD,1769539750.0,1.19770,1.19786,1.19778
EUR_USD,1769539755.0,1.19771,1.19786,1.19779
EUR_USD,1769539760.0,1.19768,1.19784,1.19776
EUR_USD,1769539765.0,1.19770,1.19787,1.19779
EUR_USD,1769539770.0,1.19770,1.19786,1.19778
EUR_USD,1769539775.0,1.19774,1.19789,1.19781
EUR_USD,1769539780.0,1.19792,1.19809,1.19801
EUR_USD,1769539785.0,1.19787,1.19804,1.19795
EUR_USD,1769539790.0,1.19790,1.19807,1.19799
EUR_USD,1769539795.0,1.19791,1.19808,1.19800
EUR_USD,1769539800.0,1.19791,1.19808,1.19800
EUR_USD,1769539805.0,1.19794,1.19811,1.19802
EUR_USD,1769539810.0,1.19809,1.19825,1.19817
EUR_USD,1769539815.0,1.19812,1.19826,1.19819
EUR_USD,1769539820.0,1.19810,1.19825,1.19817
EUR_USD,1769539825.0,1.19806,1.19821,1.19813
EUR_USD,1769539830.0,1.19804,1.19821,1.19813
EUR_USD,1769539835.0,1.19795,1.19811,1.19803
EUR_USD,1769539840.0,1.19794,1.19811,1.19802
EUR_USD,1769539845.0,1.19793,1.19809,1.19801
EUR_USD,1769539850.0,1.19798,1.19815,1.19807
EUR_USD,1769539855.0,1.19801,1.19817,1.19809
EUR_USD,1769539860.0,1.19799,1.19816,1.19808
EUR_USD,1769539865.0,1.19798,1.19815,1.19807
EUR_USD,1769539870.0,1.19798,1.19815,1.19807
EUR_USD,1769539875.0,1.19799,1.19815,1.19807
EUR_USD,1769539880.0,1.19800,1.19817,1.19808
EUR_USD,1769539885.0,1.19799,1.19816,1.19808
EUR_USD,1769539890.0,1.19802,1.19818,1.19810
EUR_USD,1769539895.0,1.19804,1.19820,1.19812
EUR_USD,1769539900.0,1.19803,1.19819,1.19811
EUR_USD,1769539905.0,1.19804,1.19821,1.19813
EUR_USD,1769539910.0,1.19804,1.19820,1.19812
EUR_USD,1769539915.0,1.19807,1.19821,1.19814
EUR_USD,1769539920.0,1.19804,1.19819,1.19812
EUR_USD,1769539925.0,1.19814,1.19829,1.19822
EUR_USD,1769539930.0,1.19816,1.19832,1.19824
EUR_USD,1769539935.0,1.19815,1.19830,1.19822
EUR_USD,1769539940.0,1.19826,1.19841,1.19834
EUR_USD,1769539945.0,1.19826,1.19841,1.19834
EUR_USD,1769539950.0,1.19826,1.19841,1.19834
EUR_USD,1769539955.0,1.19842,1.19858,1.19850
EUR_USD,1769539960.0,1.19840,1.19857,1.19848
EUR_USD,1769539965.0,1.19841,1.19857,1.19849
EUR_USD,1769539970.0,1.19843,1.19860,1.19851
EUR_USD,1769539975.0,1.19843,1.19860,1.19851
EUR_USD,1769539980.0,1.19843,1.19860,1.19851
EUR_USD,1769539985.0,1.19849,1.19865,1.19857
EUR_USD,1769539990.0,1.19840,1.19856,1.19848
EUR_USD,1769539995.0,1.19840,1.19857,1.19848
EUR_USD,1769540000.0,1.19839,1.19856,1.19848
EUR_USD,1769540005.0,1.19835,1.19851,1.19843
EUR_USD,1769540010.0,1.19833,1.19851,1.19842
EUR_USD,1769540015.0,1.19833,1.19850,1.19841
EUR_USD,1769540020.0,1.19829,1.19846,1.19837
EUR_USD,1769540025.0,1.19838,1.19855,1.19847
EUR_USD,1769540030.0,1.19835,1.19851,1.19843
EUR_USD,1769540035.0,1.19833,1.19850,1.19841
EUR_USD,1769540040.0,1.19831,1.19848,1.19840
EUR_USD,1769540045.0,1.19830,1.19846,1.19838
EUR_USD,1769540050.0,1.19832,1.19849,1.19841
EUR_USD,1769540055.0,1.19834,1.19850,1.19842
EUR_USD,1769540060.0,1.19832,1.19847,1.19840
EUR_USD,1769540065.0,1.19831,1.19847,1.19839
EUR_USD,1769540070.0,1.19829,1.19846,1.19837
EUR_USD,1769540075.0,1.19832,1.19847,1.19840
EUR_USD,1769540080.0,1.19832,1.19847,1.19840
EUR_USD,1769540085.0,1.19828,1.19845,1.19836
EUR_USD,1769540090.0,1.19838,1.19854,1.19846
EUR_USD,1769540095.0,1.19831,1.19846,1.19839
EUR_USD,1769540100.0,1.19834,1.19850,1.19842
EUR_USD,1769540105.0,1.19832,1.19848,1.19840
EUR_USD,1769540110.0,1.19832,1.19849,1.19841
EUR_USD,1769540115.0,1.19830,1.19845,1.19837
EUR_USD,1769540120.0,1.19830,1.19846,1.19838
EUR_USD,1769540125.0,1.19823,1.19840,1.19832
EUR_USD,1769540130.0,1.19821,1.19839,1.19830
EUR_USD,1769540135.0,1.19821,1.19838,1.19829
EUR_USD,1769540140.0,1.19822,1.19838,1.19830
EUR_USD,1769540145.0,1.19809,1.19825,1.19817
EUR_USD,1769540150.0,1.19810,1.19825,1.19817
EUR_USD,1769540155.0,1.19809,1.19825,1.19817
EUR_USD,1769540160.0,1.19809,1.19825,1.19817
EUR_USD,1769540165.0,1.19809,1.19826,1.19817
EUR_USD,1769540170.0,1.19820,1.19837,1.19828
EUR_USD,1769540175.0,1.19819,1.19835,1.19827
EUR_USD,1769540180.0,1.19819,1.19835,1.19827
EUR_USD,1769540185.0,1.19818,1.19835,1.19827
EUR_USD,1769540190.0,1.19814,1.19831,1.19822
EUR_USD,1769540195.0,1.19809,1.19825,1.19817
EUR_USD,1769540200.0,1.19809,1.19825,1.19817
EUR_USD,1769540205.0,1.19809,1.19825,1.19817
EUR_USD,1769540210.0,1.19809,1.19825,1.19817
EUR_USD,1769540215.0,1.19816,1.19831,1.19823
EUR_USD,1769540220.0,1.19810,1.19826,1.19818
EUR_USD,1769540225.0,1.19810,1.19826,1.19818
EUR_USD,1769540230.0,1.19810,1.19826,1.19818
EUR_USD,1769540235.0,1.19809,1.19825,1.19817
EUR_USD,1769540240.0,1.19809,1.19825,1.19817
EUR_USD,1769540245.0,1.19809,1.19825,1.19817
EUR_USD,1769540250.0,1.19798,1.19816,1.19807
EUR_USD,1769540255.0,1.19801,1.19818,1.19809
EUR_USD,1769540260.0,1.19801,1.19816,1.19808
EUR_USD,1769540265.0,1.19801,1.19818,1.19809
EUR_USD,1769540270.0,1.19800,1.19816,1.19808
EUR_USD,1769540275.0,1.19801,1.19816,1.19808
EUR_USD,1769540280.0,1.19801,1.19816,1.19808
EUR_USD,1769540285.0,1.19799,1.19816,1.19808
EUR_USD,1769540290.0,1.19791,1.19808,1.19800
EUR_USD,1769540295.0,1.19792,1.19807,1.19800
EUR_USD,1769540300.0,1.19803,1.19819,1.19811
EUR_USD,1769540305.0,1.19802,1.19818,1.19810
EUR_USD,1769540310.0,1.19802,1.19818,1.19810
EUR_USD,1769540315.0,1.19800,1.19816,1.19808
EUR_USD,1769540320.0,1.19800,1.19816,1.19808
EUR_USD,1769540325.0,1.19803,1.19818,1.19810
EUR_USD,1769540330.0,1.19797,1.19813,1.19805
EUR_USD,1769540335.0,1.19785,1.19799,1.19792
EUR_USD,1769540340.0,1.19785,1.19800,1.19793
EUR_USD,1769540345.0,1.19780,1.19794,1.19787
EUR_USD,1769540350.0,1.19782,1.19797,1.19789
EUR_USD,1769540355.0,1.19774,1.19790,1.19782
EUR_USD,1769540360.0,1.19774,1.19790,1.19782
EUR_USD,1769540365.0,1.19778,1.19793,1.19786
EUR_USD,1769540370.0,1.19780,1.19795,1.19788
EUR_USD,1769540375.0,1.19784,1.19800,1.19792
EUR_USD,1769540380.0,1.19782,1.19798,1.19790
EUR_USD,1769540385.0,1.19783,1.19800,1.19792
EUR_USD,1769540390.0,1.19781,1.19796,1.19788
EUR_USD,1769540395.0,1.19769,1.19786,1.19778
EUR_USD,1769540400.0,1.19765,1.19780,1.19773
EUR_USD,1769540405.0,1.19765,1.19781,1.19773
EUR_USD,1769540410.0,1.19764,1.19780,1.19772
EUR_USD,1769540415.0,1.19770,1.19786,1.19778
EUR_USD,1769540420.0,1.19770,1.19786,1.19778
EUR_USD,1769540425.0,1.19765,1.19782,1.19774
EUR_USD,1769540430.0,1.19759,1.19776,1.19767
EUR_USD,1769540435.0,1.19759,1.19774,1.19766
EUR_USD,1769540440.0,1.19759,1.19774,1.19766
EUR_USD,1769540445.0,1.19760,1.19775,1.19768
EUR_USD,1769540450.0,1.19758,1.19775,1.19767
EUR_USD,1769540455.0,1.19760,1.19776,1.19768
EUR_USD,1769540460.0,1.19759,1.19775,1.19767
EUR_USD,1769540465.0,1.19755,1.19772,1.19764
EUR_USD,1769540470.0,1.19756,1.19772,1.19764
EUR_USD,1769540475.0,1.19754,1.19771,1.19762
EUR_USD,1769540480.0,1.19754,1.19771,1.19762
EUR_USD,1769540485.0,1.19754,1.19771,1.19762
EUR_USD,1769540490.0,1.19754,1.19771,1.19762
EUR_USD,1769540495.0,1.19754,1.19771,1.19762
EUR_USD,1769540500.0,1.19758,1.19775,1.19767
EUR_USD,1769540505.0,1.19757,1.19773,1.19765
EUR_USD,1769540510.0,1.19756,1.19771,1.19764
EUR_USD,1769540515.0,1.19756,1.19771,1.19764
EUR_USD,1769540520.0,1.19761,1.19776,1.19768
EUR_USD,1769540525.0,1.19768,1.19785,1.19776
EUR_USD,1769540530.0,1.19770,1.19785,1.19778
EUR_USD,1769540535.0,1.19771,1.19786,1.19779
EUR_USD,1769540540.0,1.19770,1.19785,1.19778
EUR_USD,1769540545.0,1.19769,1.19785,1.19777
EUR_USD,1769540550.0,1.19762,1.19778,1.19770
EUR_USD,1769540555.0,1.19759,1.19775,1.19767
EUR_USD,1769540560.0,1.19760,1.19777,1.19768
EUR_USD,1769540565.0,1.19752,1.19767,1.19759
EUR_USD,1769540570.0,1.19753,1.19768,1.19761
EUR_USD,1769540575.0,1.19754,1.19770,1.19762
EUR_USD,1769540580.0,1.19752,1.19768,1.19760
EUR_USD,1769540585.0,1.19752,1.19768,1.19760
EUR_USD,1769540590.0,1.19753,1.19769,1.19761
EUR_USD,1769540595.0,1.19757,1.19773,1.19765
EUR_USD,1769540600.0,1.19757,1.19773,1.19765
EUR_USD,1769540605.0,1.19755,1.19771,1.19763
EUR_USD,1769540610.0,1.19756,1.19772,1.19764
EUR_USD,1769540615.0,1.19756,1.19772,1.19764
EUR_USD,1769540620.0,1.19754,1.19770,1.19762
EUR_USD,1769540625.0,1.19749,1.19765,1.19757
EUR_USD,1769540630.0,1.19745,1.19761,1.19753
EUR_USD,1769540635.0,1.19740,1.19756,1.19748
EUR_USD,1769540640.0,1.19734,1.19751,1.19742
EUR_USD,1769540645.0,1.19736,1.19754,1.19745
EUR_USD,1769540650.0,1.19745,1.19762,1.19753
EUR_USD,1769540655.0,1.19755,1.19771,1.19763
EUR_USD,1769540660.0,1.19763,1.19781,1.19772
EUR_USD,1769540665.0,1.19767,1.19785,1.19776
EUR_USD,1769540670.0,1.19765,1.19781,1.19773
EUR_USD,1769540675.0,1.19775,1.19792,1.19783
EUR_USD,1769540680.0,1.19775,1.19792,1.19783
EUR_USD,1769540685.0,1.19782,1.19797,1.19789
EUR_USD,1769540690.0,1.19784,1.19801,1.19793
EUR_USD,1769540695.0,1.19786,1.19802,1.19794
EUR_USD,1769540700.0,1.19786,1.19802,1.19794
EUR_USD,1769540705.0,1.19785,1.19802,1.19794
EUR_USD,1769540710.0,1.19785,1.19801,1.19793
EUR_USD,1769540715.0,1.19780,1.19797,1.19788
EUR_USD,1769540720.0,1.19780,1.19797,1.19788
EUR_USD,1769540725.0,1.19780,1.19796,1.19788
EUR_USD,1769540730.0,1.19784,1.19801,1.19793
EUR_USD,1769540735.0,1.19785,1.19801,1.19793
EUR_USD,1769540740.0,1.19785,1.19802,1.19794
EUR_USD,1769540745.0,1.19785,1.19802,1.19794
EUR_USD,1769540750.0,1.19784,1.19801,1.19793
EUR_USD,1769540755.0,1.19785,1.19801,1.19793
EUR_USD,1769540760.0,1.19785,1.19801,1.19793
EUR_USD,1769540765.0,1.19785,1.19802,1.19794
EUR_USD,1769540770.0,1.19793,1.19808,1.19800
EUR_USD,1769540775.0,1.19792,1.19808,1.19800
EUR_USD,1769540780.0,1.19794,1.19810,1.19802
EUR_USD,1769540785.0,1.19794,1.19810,1.19802
EUR_USD,1769540790.0,1.19794,1.19810,1.19802
EUR_USD,1769540795.0,1.19798,1.19814,1.19806
EUR_USD,1769540800.0,1.19797,1.19813,1.19805
EUR_USD,1769540805.0,1.19796,1.19811,1.19803
EUR_USD,1769540810.0,1.19793,1.19808,1.19800
EUR_USD,1769540815.0,1.19791,1.19807,1.19799
EUR_USD,1769540820.0,1.19794,1.19811,1.19802
EUR_USD,1769540825.0,1.19793,1.19808,1.19800
EUR_USD,1769540830.0,1.19782,1.19798,1.19790
EUR_USD,1769540835.0,1.19782,1.19798,1.19790
EUR_USD,1769540840.0,1.19785,1.19801,1.19793
EUR_USD,1769540845.0,1.19784,1.19800,1.19792
EUR_USD,1769540850.0,1.19782,1.19797,1.19789
EUR_USD,1769540855.0,1.19765,1.19781,1.19773
EUR_USD,1769540860.0,1.19770,1.19786,1.19778
EUR_USD,1769540865.0,1.19774,1.19790,1.19782
EUR_USD,1769540870.0,1.19784,1.19799,1.19792
EUR_USD,1769540875.0,1.19778,1.19795,1.19787
EUR_USD,1769540880.0,1.19777,1.19792,1.19785
EUR_USD,1769540885.0,1.19777,1.19792,1.19785
EUR_USD,1769540890.0,1.19778,1.19794,1.19786
EUR_USD,1769540895.0,1.19785,1.19800,1.19793
EUR_USD,1769540900.0,1.19785,1.19800,1.19793
EUR_USD,1769540905.0,1.19784,1.19800,1.19792
EUR_USD,1769540910.0,1.19790,1.19806,1.19798
EUR_USD,1769540915.0,1.19790,1.19805,1.19798
EUR_USD,1769540920.0,1.19795,1.19809,1.19802
EUR_USD,1769540925.0,1.19793,1.19810,1.19801
EUR_USD,1769540930.0,1.19793,1.19809,1.19801
EUR_USD,1769540935.0,1.19794,1.19809,1.19802
EUR_USD,1769540940.0,1.19794,1.19809,1.19802
EUR_USD,1769540945.0,1.19794,1.19810,1.19802
EUR_USD,1769540950.0,1.19792,1.19808,1.19800
